station_id,station_name,lat,lon,county,waterbody,huc8
{4E49D190-85D4-4A7E-9CEB-395BB366506E},Cedar Creek ~1.5mi above San Diego R.,32.992545,-116.717712,SAN DIEGO,,Cedar Creek
{F474F1B1-6673-4BE5-ABCF-EDA4658684EB},King Creek ~0.8mi above WF,32.90475,-116.62501,SAN DIEGO,,Conejos Creek
{58C0A6C6-588A-4F87-AF11-23FF4B7E1B89},Howard Creek ~1.6mi N Route 6n31,34.5515,-119.20811,VENTURA,,
{CCAE87EF-7C09-4C0B-A5D6-9DC21761E9DB},San Juan Creek ~1mi above La Novia Ave.,33.5099,-117.6348,ORANGE,,
{47D0B638-F460-4991-91DF-77B0ED64309C},Upper Santa Ana River near Seven Oaks Road SMC2_15511,34.17707488,-116.844262001,SAN BERNARDINO,,
{EEB72CF1-5D92-4F31-92C0-683163E0CBF2},Barton Creek ~ 1.4 mi. NW of Barton Flats Campground,34.18128,-116.91197,SAN BERNARDINO,,
{1CB1E63C-9DA8-4750-955D-4E4B8121A607},Fredalba Creek above City Creek Road,34.17,-117.12977,SAN BERNARDINO,,
{5EAF1BB3-A3A4-4B2F-949A-8492909C1389},San Mateo Creek ~0.6mi below Los Alamos Cyn. Cr.,33.54344,-117.397393,RIVERSIDE,,
{0882BD33-C33D-4FE4-91E7-2A865825438E},Malibu Creek Site 11406,34.04939,-118.69,LOS ANGELES,,Cold Creek-Malibu Creek
{FCEFC3DD-FD3C-4F19-86BD-BD3BAC58788C},Topanga Canyon (34230),34.069093,-118.586781,LOS ANGELES,,
{81B918F7-923B-4200-BDB7-EED13DF4ACE6},Dominguez Channel at Jack Northrop Field Hawthorn Municipal Airport,33.92385654,-118.3306466,LOS ANGELES,,Upper Dominguez Channel
{93E72F27-4FD1-4537-AF2C-12A6261822E0},Piru Creek ~1.9 miles upstream from Cedar Creek.,34.65136,-119.1185,VENTURA,,
{B5B70010-C31B-4DFC-9232-D13C80ED5C43},Santa Margarita River ~0.8mi below Sandia Cr.,33.405685,-117.249771,SAN DIEGO,,
{D6C20EA2-7806-43E2-9AAD-A6A537071888},Sespe Creek ~0.2 miles downstream from Trout Creek.,34.55841,-119.1408,VENTURA,,
{33E19C18-B05F-4B67-AF14-CFFA3AD6FE5C},Pine Valley Creek below Secret Cyn. Cr.,32.76142,-116.642572,SAN DIEGO,,
{7DE483E0-E925-489F-B9A2-082BF469C6B9},Buena Vista Creek above Buena Vista Lagoon,33.179798,-117.337354,SAN DIEGO,,
{E3815172-7087-414C-AEEA-E13675AE2D6C},Lindero Canyon Site 3048,34.18426,-118.79089,VENTURA,,Medea Creek
{3AC885E4-57FB-44FD-ADC6-762898F131BB},Piru Creek u/s of Hardluck Campground Site 1163,34.69943,-118.86529,VENTURA,,Snowy Creek-Piru Creek
{A7BEAB1C-AEFE-42F9-A8D2-4420821EEF88},Santa Clara River Site 14156,34.42523,-118.582,LOS ANGELES,,Salt Canyon-Santa Clara River
{D8E8AC45-E885-463C-B478-B6D13F76332A},Santa Monica watershed unknown Site 8040,34.14358,-118.75527,VENTURA,,Medea Creek
{38F55472-59C8-4A24-AF29-784E05029AC2},Medea Creek 13160,34.1578,-118.75973,LOS ANGELES,,
{9FC9855B-17C1-4CF2-A252-50AA9E5E09F3},Medea Creek 18666,34.172068,-118.763755,VENTURA,Medea Creek,
{257905E8-8A42-4D47-B1D1-4E076A47D1D0},Lindero Canyon (34120),34.165588,-118.789188,LOS ANGELES,,
{AFED93F3-B0A3-48A4-9F2D-282AAF8941F8},Malibu Creek (32468),34.0999,-118.723049,LOS ANGELES,,
{FA911FCE-7AE1-4B1B-9824-D94CEF9B375F},Sespe Creek (06660),34.429633,-118.923739,VENTURA,,
{895405F2-197F-4559-8D23-DCAE3223BD0A},Centinela Creek,33.98426,-118.41426,LOS ANGELES,,Ballona Creek
{95E43C93-C87A-42AA-A350-4D7B9E40F115},Elizabeth Canyon Creek Lake Hughes Rd. ~10mi E I5,34.63193,-118.52977,LOS ANGELES,,Elizabeth Lake Canyon 
{980C77C1-2F20-403C-80DD-21B625082C56},Medea Creek u/s of Thousand Oaks,34.176012,-118.761699,VENTURA,,Medea Creek
{B6D1E114-A309-4D92-8DFF-C894D54D6132},San Francisquito u/s of Power Plant,34.587394,-118.45117,LOS ANGELES,,San Francisquito Canyon
{72A51F2E-8835-4CB0-9C43-025F27C3F16E},Creek next to Via Merida Road,34.163293,-118.810699,VENTURA,,Potrero Valley Creek
{8BE60AB8-2B97-4491-8929-23376B656A1D},San Antonio Creek Non-perennial site 002,34.2559,-117.64111,SAN BERNARDINO,,
{664A9E46-3178-4C02-8B7B-DC65C42577E1},San Juan Creek above La Novia Ave.,33.50267,-117.647948,ORANGE,,Lower San Juan Creek
{D6CD4EA4-8764-4B91-9CD3-89957BD73BE0},Sandia Canyon Creek ~1.9mi above De Anza Rd.,33.487242,-117.255378,RIVERSIDE,,Sandia Canyon
{142BFCE4-9758-4F04-AAA8-973C9CAFD282},San Mateo Creek ~0.4mi above Los Alamos Cyn. Cr.,33.555239,-117.397797,RIVERSIDE,San Mateo Creek,
{9A671F1B-87A0-4F66-8C20-75160BD6B1DE},Santa Margarita River above Wood Cyn.,33.340951,-117.331936,SAN DIEGO,Santa Margarita River,
{C3E2875A-454C-4AA3-9276-2BE0FA97C94E},Escondido Creek above Harmony Grove,33.099184,-117.130139,SAN DIEGO,,
{CB0B1895-039F-4C6F-9861-14539145247F},Santa Ysabel Creek ~2mi below Dan Price Cr.,33.129743,-116.635916,SAN DIEGO,,
{22D6B724-2BE5-495A-A54A-660EA0FB4369},Piru Creek Above Mutau Flat Road,34.65926,-119.14255,VENTURA,,
{2CECF41D-C082-428E-9442-C8DAB5624C42},San Timeteo SMC Site 01805,33.98668,-117.14229,RIVERSIDE,,San Timoteo Canyon-San Timoteo Wash
{E616587D-2D3A-4454-B670-749CD81BDFAC},Escondido Creek above El Camino Del Norte,33.050316,-117.224287,SAN DIEGO,,
{E4A02975-C4E4-44CC-9FBE-31E42DAB4AB1},Pine Valley Creek below Noble Cyn. Cr.,32.862159,-116.520376,SAN DIEGO,,Upper Pine Valley Creek
{341D5B5E-7669-45CF-BCD3-1353215713F5},San Juan Creek ~1mi above Lion Cyn. Cr.,33.606429,-117.446235,ORANGE,,Upper San Juan Creek
{6814FA0F-AE91-4FFA-9E82-245C689A75CC},Aliso Creek ~1mi above mouth (SMC),33.516368,-117.740624,ORANGE,,
{8D871DCF-2937-4059-9F76-138330E6A09A},San Diego River below El Capitan Truck Trail,32.961986,-116.750772,SAN DIEGO,,
{4DBE39E1-21B3-48E9-83A5-D1BE65D40807},San Juan Creek ~0.3mi below Hwy 74,33.514425,-117.626137,ORANGE,,
{9FE54868-2498-4BF2-A90F-E676A0BA1A93},Santa Margarita River ~1.2mi above Rainbow Cr.,33.423397,-117.204668,SAN DIEGO,,
{EC24151A-1AE5-4D5C-AA01-A1092F4DDD46},San Mateo Canyon Creek below Tenaja Cyn. Cr.,33.531606,-117.414154,RIVERSIDE,,
{BF298ED5-6E81-4DFF-9351-7F81F53DE4FE},Santa Margarita River ~2.5mi below De Luz Rd.,33.397108,-117.283647,SAN DIEGO,,
{A00419DB-3D10-4E0A-8B06-099C8A236B20},Santa Clara River Site 1272,34.40303,-118.6905,LOS ANGELES,,Salt Canyon-Santa Clara River
{0B198CFC-3D59-4EA8-9D5F-A7B95517B4D6},Santa Clara River 11084,34.42487,-118.56081,LOS ANGELES,,
{D9E3A412-30EC-4B24-972C-C595AA3813C2},Medea Creek (26670),34.163856,-118.76205,LOS ANGELES,,
{6FBF9FF4-A20C-4FD7-BF59-9CDD53B7B27D},Ballona Creek downstream of S. Fairfax Ave.,34.03766981,-118.3703844,LOS ANGELES,,
{6C4B432B-D049-4A58-B242-B977D1F0A9F8},Sespe Creek Site 1195,34.55903,-119.2678,VENTURA,,Tule Creek-Sespe Creek
{8CC4C374-4CD8-471E-9B08-A8F8CF7558EE},Unnamed 640,34.60115,-118.558,LOS ANGELES,,Elizabeth Lake Canyon
{D410517D-4039-4A47-9A2D-408DBEA0A822},Las Virgenes Creek 25668,34.12139,-118.70914,LOS ANGELES,,
{9CF63F32-D387-46E7-8E13-3A5598614BA7},Triunfo Canyon 808,34.11411,-118.77907,LOS ANGELES,,
{770259F3-6098-48AE-B975-BA8FD4D003A7},Las Virgenes Creek 13416,34.098751,-118.715946,LOS ANGELES,Las Virgenes Creek,
{894716FC-EDE7-474A-B736-16695E2E1F47},Los Allos Canyon Creek,34.04201,-118.89747,LOS ANGELES,,Arroyo Sequit - Frontal Pacific Ocean
{3BEAE163-A130-4459-94E1-39D469649EB9},Elizabeth Lake Canyon,34.64435,-118.51372,LOS ANGELES,,
{5EE0803D-6DE2-4321-AB68-097761FB59D5},Las Virgenes Creek 1128,34.1039,-118.71271,LOS ANGELES,,
{7B0325B5-C6FB-4E2E-9A72-AA8E2237F0A7},Malibu Creek 13672,34.075401,-118.70292,LOS ANGELES,Malibu Creek,
{2F3E76BC-216E-4204-BE7D-07E22863DAD8},Piru Creek 01136,34.627623,-118.74403,LOS ANGELES,Piru Creek,
{5677FD05-02B4-45A1-98DA-2F179D4759CA},Sespe (upper) 02363,34.558855,-119.154565,VENTURA,Sespe Creek,
{6D81D9DA-681B-463B-9755-2A77789F3B25},Medea Creek (27470),34.174456,-118.76389,VENTURA,,
{334EA04C-036A-4F88-8A16-F8AD9D1C7495},Medea Creek (44210),34.143019,-118.757795,VENTURA,,
{0EDEC48F-800C-4F5D-94C5-3954DB3EEC0D},Potrero Valley Creek (18250),34.132222,-118.82051,VENTURA,,
{29F7626A-1428-4BD9-BDBA-DE247028456D},GTG Medea at E Thousand Oaks Blvd,34.15459,-118.75848,LOS ANGELES,,
{38C49DDF-7096-406F-B93D-4E04DCC3FEEC},Topanga Canyon (23297),34.050062,-118.581031,LOS ANGELES,,
{76622DA1-DB26-4FB7-91B0-D54602A138BF},San Diego Creek Randon SMC Site 19486,33.676256,-117.826992,ORANGE,,Lower San Diego Creek
{99B05F9E-3832-4DC8-BA21-F4251648494A},Boulder Creek ~0.7mi above Boulder Cr. Rd.,32.966755,-116.652751,SAN DIEGO,,
{6649C3A0-B7C7-43A5-A5D3-A35E92499F1B},Tributary Creek 0.4miles up stream of confluence to E Fork Arroyo Sequit,34.08976006,-118.9117653,VENTURA,,Arroyp Sequit-Frontal Pacific Ocean
{68ED3144-39E7-40E8-BC32-661EF73A061A},Calleguas Creek,34.16864,-119.05728,VENTURA,,Revolon Slough-Calleguas Creek
{FDC87767-D553-4BF1-96EC-0D0686149D03},Santa Paula Creek ~2mi above Santa Paula,34.39548,-119.07511,VENTURA,Santa Paula Creek,
{01BE4790-E067-4701-9FAA-B01621538AFD},Pine Valley Creek ~2.3mi above Secret Cyn. Cr.,32.781234,-116.632071,SAN DIEGO,,Middle Pine Valley Creek
{DF6A4B7F-6FE1-411D-BFE8-D13688A02B30},Santa Ysabel Creek below Clevenger Cyn. Cr.,33.089585,-116.903207,SAN DIEGO,,San Pasqual Valley-Santa Ysabel Creek
{F6C8B045-B6A0-4FCC-BC86-CCCBF72E545F},Segunda Deshecha Canada above E Avenida Pico,33.440027,-117.619377,ORANGE,,Prima Deshecha Canada-Frontal Capistrano Bight
{B9722E42-B415-48BA-BDED-78C668F9C849},Jamul creek below Otay Lakes Rd.,32.634814,-116.885413,SAN DIEGO,,
{7CBB3BED-FE44-43F0-93C6-D24D354DF07E},San Juan Creek above Arroyo Trabuco,33.490389,-117.665322,ORANGE,,
{1F1B2BCA-CACE-48C6-B0AE-D55487831110},Santa Clara River u/s Site 1784,34.40228,-118.7471,VENTURA,,
{928BD8C4-5AC2-4AC7-B0B3-B612D5592E89},Boquet Canyon Creek (1536),34.56909,-118.392126,LOS ANGELES,Boquet Canyon Creek,
{1E74437A-80AA-4BD3-8721-BC0024AD1EB3},San Francisquito Canyon (01728),34.574901,-118.460022,LOS ANGELES,San Francisquito Canyon,
{3B8EFABB-F56A-43EA-9728-FD4E0BCAF310},Malibu Creek (25298),34.045532,-118.687325,LOS ANGELES,,
{30BA2753-F38B-4205-A51A-C2295BEB41A7},Medea Creek (28270),34.136633,-118.757257,LOS ANGELES,,
{56D1A0C3-1492-4AA6-B922-D56729870CB3},Las Virgenes (24066),34.163219,-118.700774,VENTURA,,
{80D6649B-08E8-44C1-B681-7D40624E8984},Jamul Creek below Dulzura Cr.,32.647877,-116.869991,SAN DIEGO,,
{9F7A5CD2-5BFD-418F-BD48-77AB9FE34268},Las Virgenes Creek (26868),34.096751,-118.717372,LOS ANGELES,,
{B9762CBC-0AA1-4D88-BA53-EC192A56D85E},Medea Creek Site 16516,34.12998,-118.75648,VENTURA,,Medea Creek
{5A27A1CE-6B14-4F91-B362-D7F4247CE500},City Creek Above West Fork,34.18777778,-117.1819444,SAN BERNARDINO,City Creek,
